hgnc_id,gene,clinvar_missense_vus,missense_vus_unique,missense_vus_movable_unique,missense_vus_observed,missense_vus_movable_observed,from_invitae,missense_vus_movability_fraction,missense_vus_occurance_per_variant,weighted_movability_fraction,weighted_occurance_per_variant,marwis,aa_length,dais,rank_by_clinvar_vus,rank_by_marwis,rank_dais
29106,DDHD2,27,40,4,58,6,TRUE,0.1,1.45,0.100535377,1.463618973,3.97292809,711,0.003929701,1351,1280,1387
7176,MMP9,25,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.952291181,707,0.003924817,1404,1286,1388
5163,HPS1,24,188,15,384,35,TRUE,0.079787234,2.042553191,0.080743358,2.021702606,3.917737353,700,0.003917737,1433,1295,1389
3689,FGFR2,24,27,4,34,7,TRUE,0.148148148,1.259259259,0.137877088,1.321534592,4.37302419,822,0.003897526,1448,1211,1390
11802,TIA1,21,20,2,23,2,TRUE,0.1,1.15,0.100917789,1.259061097,2.668294894,386,0.003889643,1568,1607,1391
21316,ANKRD11,88,153,17,178,20,TRUE,0.111111111,1.163398693,0.110718622,1.181700066,11.51358582,2663,0.003885787,518,632,1392
11762,TFR2,42,211,10,439,23,TRUE,0.047393365,2.08056872,0.049432411,2.060519227,4.277970227,801,0.003885532,1016,1222,1393
20774,TUBB4A,11,10,3,10,3,TRUE,0.3,1,0.212538782,1.236317261,2.890419018,444,0.003884972,2067,1535,1394
30220,RFT1,22,28,3,38,3,TRUE,0.107142857,1.357142857,0.106269391,1.395936408,3.263596869,541,0.003880615,1522,1447,1395
11023,SLC35A3,20,61,6,78,12,TRUE,0.098360656,1.278688525,0.098923161,1.308024793,2.587878933,367,0.003879878,1609,1624,1396
9768,RAB28,12,13,2,14,2,TRUE,0.153846154,1.076923077,0.134557052,1.2501767,2.018641088,221,0.003874551,1977,1820,1397
24245,DRC1,71,80,2,143,2,TRUE,0.025,1.7875,0.032110205,1.764246713,4.022173036,740,0.003867474,633,1272,1398
18141,DCDC2,27,24,2,28,2,TRUE,0.083333333,1.166666667,0.088303065,1.257928459,2.999131342,476,0.00386486,1331,1519,1399
6344,KL,32,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.058932711,1012,0.003855894,1207,1108,1400
29501,GPSM2,24,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.794199533,684,0.003855894,1424,1327,1401
18622,COG7,29,43,4,64,4,TRUE,0.093023256,1.488372093,0.094621531,1.495170798,4.102785151,770,0.003834379,1265,1262,1402
333,AGT,19,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.003741297,485,0.003826422,1641,1505,1403
15685,B4GAT1,32,37,2,49,2,TRUE,0.054054054,1.324324324,0.062793291,1.361193571,2.735162356,415,0.003825402,1209,1582,1404
18817,HPS6,26,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.110382828,775,0.003823612,1366,1252,1405
24668,CFHR5,21,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.319924592,569,0.003820397,1552,1429,1406
3969,FSHR,24,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.794199533,695,0.003813266,1464,1325,1407
2035,CLDN14,13,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.055191414,239,0.003812971,1957,1793,1408
17110,ADAMTS18,77,62,3,84,7,TRUE,0.048387097,1.35483871,0.05465283,1.37505301,5.786591429,1221,0.003804465,591,1021,1409
5147,HPD,24,25,2,30,3,TRUE,0.08,1.2,0.085627215,1.280415476,2.631321857,393,0.003797001,1436,1613,1410
3551,F9,8,29,9,38,14,TRUE,0.310344828,1.310344828,0.265559408,1.358208397,2.885480139,461,0.003791695,2216,1538,1411
6823,MAN1B1,51,55,2,92,5,TRUE,0.036363636,1.672727273,0.044852351,1.654820805,3.785352741,699,0.003789142,889,1333,1412
10872,ST3GAL5,57,53,1,85,2,TRUE,0.018867925,1.603773585,0.029929477,1.594323126,2.719883646,418,0.003788139,803,1586,1413
29242,SH3PXD2B,29,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.58465777,911,0.003785845,1273,1172,1414
19358,ALG12,29,39,3,47,3,TRUE,0.076923077,1.205128205,0.081397832,1.260717249,2.975969857,488,0.003776611,1284,1525,1415
3974,FTCD,31,35,3,39,5,TRUE,0.085714286,1.114285714,0.088969723,1.191946761,3.28746236,572,0.003770026,1225,1444,1416
12399,MYOT,60,44,1,62,1,TRUE,0.022727273,1.409090909,0.035109578,1.427955975,3.008095944,498,0.003769544,772,1499,1417
26944,TMEM138,14,12,1,15,4,TRUE,0.083333333,1.25,0.091284904,1.362685535,1.741496657,162,0.003769473,1878,1915,1418
6238,KCND2,29,35,3,46,3,TRUE,0.085714286,1.314285714,0.088969723,1.354737458,3.495387869,630,0.003758482,1292,1383,1419
30497,KIF7,108,137,5,194,7,TRUE,0.03649635,1.416058394,0.040177228,1.422439384,6.17216454,1343,0.003756643,402,971,1420
29160,FASTKD2,24,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.794199533,710,0.003756633,1458,1323,1421
1268,TSPEAR,23,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.636107886,669,0.003752433,1494,1359,1422
30304,RGS9BP,16,10,1,10,1,TRUE,0.1,1,0.101427671,1.236317261,2.006348491,235,0.003750184,1775,1826,1423
11584,TBK1,25,28,3,40,4,TRUE,0.107142857,1.428571429,0.106269391,1.451491964,3.856229182,729,0.00374755,1399,1310,1424
17211,DHX38,67,57,3,82,3,TRUE,0.052631579,1.438596491,0.058856894,1.450057088,5.71817233,1227,0.00374471,683,1029,1425
13586,FBXO7,26,23,2,28,2,TRUE,0.086956522,1.217391304,0.091151551,1.298506797,3.077383622,522,0.003743776,1386,1482,1426
9871,RASA1,76,82,4,99,4,TRUE,0.048780488,1.207317073,0.053618868,1.236152341,5.03736274,1047,0.00373969,592,1112,1427
7610,MYOC,19,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.003741297,504,0.003735997,1657,1503,1428
8522,OTX2,19,18,1,31,1,TRUE,0.055555556,1.722222222,0.070219157,1.663604258,2.219520882,297,0.00371779,1628,1729,1429
10856,SI,50,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,7.904582361,1827,0.003716306,905,819,1430
3381,EPB42,24,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.794199533,721,0.00371616,1451,1328,1431
18305,ATP6AP2,24,18,1,25,1,TRUE,0.055555556,1.388888889,0.070219157,1.432835027,2.414699225,350,0.003714922,1435,1677,1432
2032,CLDN1,12,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,1.897099767,211,0.003712524,1974,1857,1433
12649,VAPB,23,25,1,40,1,TRUE,0.04,1.6,0.055324184,1.583445779,2.01486546,243,0.003710618,1502,1821,1434
19412,ZMYND10,34,43,2,62,2,TRUE,0.046511628,1.441860465,0.055405845,1.455955112,2.742726378,440,0.003706387,1149,1580,1435
10914,SLC12A6,36,177,16,291,24,TRUE,0.09039548,1.644067797,0.090949719,1.639209247,5.367082356,1150,0.003701436,1121,1065,1436
6717,LTBP4,45,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,7.114124125,1624,0.00369757,970,879,1437
17996,NAGS,20,113,10,196,23,TRUE,0.088495575,1.734513274,0.089468579,1.721105047,3.079696464,534,0.003692682,1601,1480,1438
10457,RS1,9,32,6,38,9,TRUE,0.1875,1.1875,0.170642452,1.256342768,1.929468694,224,0.003682192,2188,1845,1439
8516,OTOG,75,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,11.85687354,2925,0.00367655,609,617,1440
12016,TPP2,68,81,4,126,5,TRUE,0.049382716,1.555555556,0.054221327,1.55341248,5.727509825,1262,0.00366678,670,1026,1441
9986,RFX5,63,48,1,79,1,TRUE,0.020833333,1.645833333,0.032601751,1.629530548,3.346909646,616,0.003653831,741,1421,1442
4422,GNS,16,93,11,155,16,TRUE,0.11827957,1.666666667,0.11708612,1.655977334,3.102271363,552,0.003641164,1804,1473,1443
7167,MMP20,18,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.84564965,483,0.003634291,1687,1549,1444
20340,PRICKLE2,93,81,2,113,4,TRUE,0.024691358,1.395061728,0.031749417,1.407345064,4.155461787,844,0.003632397,484,1245,1445
5384,IDH3A,10,12,3,13,3,TRUE,0.25,1.083333333,0.191284904,1.262685535,2.415326815,366,0.003626617,2134,1676,1446
9023,PKP1,24,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.794199533,747,0.003623877,1434,1329,1447
7967,NR1H4,18,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.84564965,486,0.003620419,1669,1555,1448
14637,ABCA12,66,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,10.43404872,2595,0.003604162,701,682,1449
9922,RBP4,14,12,1,16,1,TRUE,0.083333333,1.333333333,0.091284904,1.412685535,1.80539609,201,0.003603585,1894,1904,1450
29419,EARS2,19,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.003741297,534,0.003601608,1629,1511,1451
18505,RNF43,40,27,2,30,2,TRUE,0.074074074,1.111111111,0.080734231,1.207248877,3.898652385,783,0.003599864,1043,1298,1452
15506,TSEN34,14,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.213283061,315,0.003598834,1867,1736,1453
492,ANK1,50,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,7.904582361,1897,0.003597898,908,822,1454
11596,TBX19,17,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.687558003,448,0.003592992,1727,1601,1455
29918,NDUFAF3,11,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,1.73900812,184,0.003592992,2059,1920,1456
3261,EIF2B5,22,151,15,254,20,TRUE,0.099337748,1.682119205,0.099532692,1.67455164,3.666797929,721,0.003591379,1526,1351,1457
13481,UNC93B1,57,46,1,78,1,TRUE,0.02173913,1.695652174,0.033809224,1.671365013,3.220930559,597,0.003590781,795,1448,1458
10923,SLC16A2,31,17,1,21,1,TRUE,0.058823529,1.235294118,0.073027923,1.330148428,3.011277298,539,0.003589127,1222,1498,1459
6215,KARS1,21,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.319924592,625,0.003589108,1574,1431,1460
494,ANK3,106,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,16.75771461,4377,0.003583005,413,440,1461
3527,EZH2,29,32,3,42,3,TRUE,0.09375,1.3125,0.095642452,1.356342768,3.761994495,751,0.003579443,1268,1335,1462
7467,MTTP,42,161,9,290,11,TRUE,0.055900621,1.801242236,0.058140225,1.788483495,4.367279004,921,0.003576805,1008,1212,1463
11067,SLC7A9,18,7,1,7,1,TRUE,0.142857143,1,0.121713205,1.283580714,2.812117016,487,0.003573211,1706,1571,1464
2263,COX15,16,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.529466356,410,0.003562629,1796,1637,1465
6554,LEPR,33,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.217024359,1165,0.003561109,1180,1078,1466
15889,FERMT1,22,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.478016239,677,0.003559894,1537,1394,1467
3260,EIF2B4,19,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.003741297,544,0.003558935,1651,1510,1468
26193,CSPP1,82,89,3,150,3,TRUE,0.033707865,1.685393258,0.039440186,1.672718667,5.409731555,1221,0.003556694,552,1058,1469
10847,FBXW4,16,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.529466356,412,0.003552621,1793,1643,1470
13666,AAAS,19,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.003741297,546,0.003550522,1624,1508,1471
20859,SLC39A13,30,26,1,38,1,TRUE,0.038461538,1.461538462,0.053697002,1.478050315,2.381006139,371,0.003548444,1256,1684,1472
18828,NDUFAF1,14,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.213283061,327,0.003529957,1911,1745,1473
19009,CLUAP1,35,28,1,40,1,TRUE,0.035714286,1.428571429,0.050713836,1.451491964,2.57637537,432,0.003519638,1126,1627,1474
1573,KRIT1,18,21,4,23,4,TRUE,0.19047619,1.095238095,0.166403382,1.215645197,3.6411745,736,0.003514647,1688,1354,1475
2858,DGUOK,25,6,0,7,0,TRUE,0,1.166666667,0.058978434,1.37526505,2.027774489,277,0.003514341,1394,1818,1476
124,ACP5,46,53,1,85,1,TRUE,0.018867925,1.603773585,0.029929477,1.594323126,2.194993819,325,0.00351199,948,1763,1477
4839,HCFC1,48,45,7,49,7,TRUE,0.155555556,1.088888889,0.147654681,1.155730391,8.191152092,2035,0.003507988,931,802,1478
1092,FOXL2,15,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.371374708,376,0.003507951,1843,1693,1479
1859,CEP250,123,89,5,114,7,TRUE,0.056179775,1.280898876,0.060058743,1.301584646,9.615099164,2442,0.003506601,359,723,1480
11359,STAR,8,64,9,123,30,TRUE,0.140625,1.921875,0.136468029,1.87852376,2.050867478,285,0.003505756,2265,1814,1481
11571,TARDBP,13,12,2,15,2,TRUE,0.166666667,1.25,0.141284904,1.362685535,2.502849637,414,0.003505392,1935,1660,1482
11051,SLC6A5,23,38,4,61,4,TRUE,0.105263158,1.605263158,0.10490648,1.592471972,3.84239447,797,0.003502639,1493,1315,1483
8082,NYX,29,15,1,15,1,TRUE,0.066666667,1,0.079378177,1.184943944,2.727702029,481,0.003492576,1279,1584,1484
18626,IFT27,13,18,1,36,2,TRUE,0.055555556,2,0.070219157,1.85591195,1.694167444,186,0.003485941,1962,1951,1485
2400,CRYBB3,18,4,0,5,0,TRUE,0,1.25,0.068808173,1.437809225,1.780794479,211,0.003484921,1699,1912,1486
10990,SLC25A4,8,2,1,2,1,TRUE,0.5,1,0.182569808,1.42537107,2.081837783,298,0.003481334,2222,1783,1487
19141,TTBK2,34,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.375116006,1244,0.003481293,1148,1063,1488
17989,SLC22A12,19,7,1,7,1,TRUE,0.142857143,1,0.121713205,1.283580714,2.968345739,553,0.003479889,1658,1527,1489
10898,SKIV2L,34,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.375116006,1246,0.003476789,1152,1061,1490
8754,PCYT1A,14,21,2,37,5,TRUE,0.095238095,1.761904762,0.097437865,1.698403817,2.316843784,367,0.003473529,1860,1707,1491
969,BBS4,42,45,2,55,5,TRUE,0.044444444,1.222222222,0.053315058,1.268937938,2.841446997,519,0.00346941,1013,1567,1492
30800,TMIE,10,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,1.580916472,156,0.003466922,2130,2013,1493
3255,EIF2AK3,31,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.900841064,1116,0.003461046,1215,1126,1494
10274,RP2,16,9,1,10,1,TRUE,0.111111111,1.111111111,0.107394005,1.309041806,2.249331872,350,0.003460511,1771,1719,1495
21493,DNAAF4,36,15,0,32,0,TRUE,0,2.133333333,0.035899917,1.924074378,2.48666795,420,0.003453705,1114,1662,1496
10939,SLC1A1,18,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.84564965,524,0.003453458,1715,1547,1497
11908,TNFRSF11A,20,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.161832945,616,0.003451783,1620,1454,1498
9476,HTRA1,17,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.687558003,480,0.003445587,1734,1593,1499
17964,RDH11,17,19,2,20,2,TRUE,0.105263158,1.052631579,0.104655485,1.194581878,2.125332269,318,0.003439049,1745,1774,1500
2519,CTPS1,25,24,2,32,2,TRUE,0.083333333,1.333333333,0.088303065,1.382928459,3.052920543,591,0.003426398,1410,1491,1501
403,ALDH3A2,15,96,12,143,20,TRUE,0.125,1.489583333,0.12332402,1.492824141,2.761516114,508,0.003417718,1853,1576,1502
21057,RSPH9,21,20,1,30,2,TRUE,0.05,1.5,0.065203503,1.509061097,2.066317462,306,0.003409765,1559,1787,1503
2578,CYBB,30,58,4,77,9,TRUE,0.068965517,1.327586207,0.073116638,1.35232895,2.966332373,570,0.003409577,1251,1528,1504
4170,GATA1,15,13,2,13,2,TRUE,0.153846154,1,0.134557052,1.202557653,2.42718918,413,0.003404192,1846,1673,1505
3344,ENAM,31,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.900841064,1142,0.003398642,1233,1128,1506
2185,COL10A1,21,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.319924592,680,0.003387678,1569,1430,1507
1366,ADAMTS13,37,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,5.849390947,1427,0.003387024,1099,1015,1508
4803,HADHB,25,21,1,36,2,TRUE,0.047619048,1.714285714,0.062955106,1.663921059,2.618808177,474,0.003383473,1408,1617,1509
11909,TNFRSF11B,15,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.371374708,401,0.003382846,1829,1687,1510
15864,RBCK1,68,72,1,129,4,TRUE,0.013888889,1.791666667,0.022821226,1.765671384,2.74004543,510,0.003382772,674,1581,1511
28086,NDUFAF2,10,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,1.580916472,169,0.003370824,2111,2011,1512
24154,BMPER,21,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.319924592,685,0.003370482,1541,1438,1513
7710,NDUFS3,12,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,1.897099767,264,0.003363652,2021,1863,1514
14432,TMEM237,37,33,1,47,2,TRUE,0.03030303,1.424242424,0.044529222,1.445212456,2.381104867,408,0.003363142,1100,1683,1515
3435,ERCC3,23,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.636107886,782,0.003360543,1503,1365,1516
10606,SCP2,18,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.84564965,547,0.003359681,1714,1545,1517
496,RIPK4,23,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.636107886,784,0.003354343,1486,1363,1518
21061,SERAC1,19,32,5,34,6,TRUE,0.15625,1.0625,0.145642452,1.156342768,3.199839325,654,0.003354129,1626,1451,1519
6224,KCNA5,84,67,1,100,1,TRUE,0.014925373,1.492537313,0.024342641,1.496716143,3.060458006,613,0.00335209,537,1487,1520
12420,TUFM,16,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.529466356,455,0.003350287,1790,1652,1521
30391,IFT172,132,161,5,242,7,TRUE,0.031055901,1.50310559,0.034471586,1.504459827,6.845667407,1749,0.00334098,332,910,1522
11875,TMPO,69,71,2,94,2,TRUE,0.028169014,1.323943662,0.03576833,1.34498368,3.319439601,694,0.003339476,665,1440,1523
8617,PAX3,17,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.687558003,505,0.003338581,1723,1600,1524
13394,NPHS2,21,74,4,139,12,TRUE,0.054054054,1.878378378,0.058849977,1.844557448,2.279595415,383,0.003337621,1553,1713,1525
2230,COPA,66,71,4,88,4,TRUE,0.056338028,1.23943662,0.061084786,1.269034313,5.116233489,1233,0.0033374,700,1093,1526
14415,ELOVL4,10,10,1,24,2,TRUE,0.1,2.4,0.101427671,2.014095039,2.042849694,314,0.003327117,2140,1816,1527
13530,RXYLT1,33,16,0,40,0,TRUE,0,2.5,0.034404087,2.177237946,2.471894144,443,0.00332691,1167,1665,1528
3473,ESRRB,17,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.687558003,508,0.003326186,1718,1595,1529
6483,LAMA3,78,427,34,825,68,TRUE,0.079625293,1.932084309,0.080059076,1.924721174,12.01912911,3333,0.003308321,579,609,1530
4006,FUCA1,19,25,2,39,2,TRUE,0.08,1.56,0.085627215,1.553142749,2.526834461,466,0.00329874,1645,1657,1531
8957,PIGA,46,37,1,50,1,TRUE,0.027027027,1.351351351,0.040571068,1.383415793,2.581826217,484,0.003293146,963,1625,1532
20373,SPG21,11,17,2,28,3,TRUE,0.117647059,1.647058824,0.113027923,1.610148428,2.001909063,308,0.003292614,2035,1828,1533
37227,KBTBD13,98,93,1,130,1,TRUE,0.010752688,1.397849462,0.018076219,1.408452581,2.495030685,458,0.003291597,451,1661,1534
3534,F13B,20,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.161832945,661,0.003290149,1617,1463,1535
29935,SPATA16,18,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.84564965,569,0.003274626,1682,1563,1536
2252,CORO1A,26,29,2,34,2,TRUE,0.068965517,1.172413793,0.076370218,1.250100289,2.482231236,461,0.003261802,1377,1663,1537
19261,MTO1,42,58,3,79,7,TRUE,0.051724138,1.362068966,0.057965122,1.38263198,3.366066146,732,0.003261692,1021,1418,1538
37234,TMEM231,14,29,3,39,3,TRUE,0.103448276,1.344827586,0.103397245,1.385235424,2.005213381,316,0.003255217,1883,1827,1539
20893,BCOR,51,63,7,72,7,TRUE,0.111111111,1.142857143,0.1102211,1.186671982,6.670610834,1755,0.003246039,892,924,1540
4237,GFI1,16,26,3,32,3,TRUE,0.115384615,1.230769231,0.112520532,1.301579727,2.343271089,422,0.003245528,1765,1701,1541
1442,CALM1,5,7,2,11,6,TRUE,0.285714286,1.571428571,0.188379872,1.55024738,1.460177016,150,0.003244838,2488,2034,1542
9752,QDPR,12,9,1,11,1,TRUE,0.111111111,1.222222222,0.107394005,1.367865336,1.762806437,244,0.003240453,2016,1913,1543
21869,AGK,20,18,1,31,1,TRUE,0.055555556,1.722222222,0.070219157,1.663604258,2.336337771,422,0.003235925,1594,1702,1544
8787,PDE6C,66,33,1,40,1,TRUE,0.03030303,1.212121212,0.044529222,1.274480749,3.745607948,858,0.003234549,698,1339,1545
12580,UPK3A,12,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,1.897099767,287,0.003231857,1997,1855,1546
23338,ACBD5,30,18,1,21,1,TRUE,0.055555556,1.166666667,0.070219157,1.278988873,2.694285614,534,0.003230558,1264,1588,1547
1951,CHRM2,20,20,2,22,2,TRUE,0.1,1.1,0.100917789,1.223346811,2.469149098,466,0.003223432,1589,1666,1548
2203,COL4A2,41,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,6.481757536,1712,0.003221549,1027,939,1549
9438,PRKRA,14,9,1,10,1,TRUE,0.111111111,1.111111111,0.107394005,1.309041806,1.968165388,313,0.00321071,1902,1835,1550
13839,ADGRA3,81,76,3,106,3,TRUE,0.039473684,1.394736842,0.045544025,1.40778227,5.193401719,1321,0.003203826,557,1085,1551
25676,GORAB,14,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.213283061,394,0.003189169,1881,1753,1552
15446,PRPF31,16,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.529466356,499,0.00316579,1785,1644,1553
20772,TUBB3,15,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.371374708,450,0.003161833,1842,1689,1554
1833,CEBPA,214,176,0,386,0,TRUE,0,2.193181818,0.00448749,2.164422341,2.078544056,358,0.003158882,187,1784,1555
15836,PROKR2,10,23,3,42,9,TRUE,0.130434783,1.826086957,0.123409616,1.7501197,2.159815993,384,0.003157626,2103,1767,1556
16744,CIZ1,27,24,3,27,5,TRUE,0.125,1.125,0.119553065,1.226678459,3.959635581,954,0.003157604,1342,1284,1557
17574,ALPK3,44,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,6.956032478,1907,0.003151804,985,898,1558
17151,ORC6,11,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,1.73900812,252,0.003150377,2037,1930,1559
3814,FOXH1,32,33,1,48,2,TRUE,0.03030303,1.454545455,0.044529222,1.4696027,2.094088453,365,0.003149005,1205,1781,1560
2025,CLCN7,22,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.478016239,805,0.003147526,1529,1390,1561
6493,LAMC2,28,301,27,563,47,TRUE,0.089700997,1.870431894,0.090050803,1.861662494,4.694037663,1193,0.003144031,1301,1158,1562
24678,FTO,16,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.529466356,505,0.003142194,1798,1642,1563
32528,PRCD,7,8,1,10,1,TRUE,0.125,1.25,0.11410613,1.390856919,1.110937104,54,0.00313824,2315,2194,1564
4247,GGCX,21,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.319924592,758,0.003137925,1570,1434,1565
1633,CD19,17,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.687558003,557,0.003136007,1759,1603,1566
29182,CEP164,102,122,4,177,11,TRUE,0.032786885,1.450819672,0.037120754,1.455797775,5.512111799,1460,0.003131882,429,1053,1567
399,ALB,18,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.84564965,609,0.003130528,1671,1553,1568
11274,SPTB,52,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,8.220765656,2328,0.003128145,866,800,1569
30521,SLC46A1,15,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.371374708,459,0.003124341,1831,1690,1570
1754,CDH15,22,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.478016239,814,0.003122097,1534,1393,1571
6180,ITPR1,60,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,9.485498834,2743,0.003117154,767,731,1572
9208,POR,42,40,2,47,2,TRUE,0.05,1.175,0.05886871,1.234452306,3.052165825,680,0.003114455,1009,1492,1573
25396,FREM2,118,105,7,137,7,TRUE,0.066666667,1.304761905,0.069253965,1.320829298,10.79377464,3169,0.003111495,370,661,1574
686,RHOH,5,5,2,6,3,TRUE,0.4,1.2,0.217361391,1.404131593,1.52601998,191,0.003107984,2476,2024,1575
989,BCL10,14,14,1,19,1,TRUE,0.071428571,1.357142857,0.082986276,1.420623214,1.65049123,233,0.003096606,1864,1957,1576
33742,CAVIN4,13,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.055191414,364,0.003095168,1930,1792,1577
17009,TRIOBP,52,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,8.220765656,2365,0.003084715,875,799,1578
14537,NPC2,9,27,2,58,2,TRUE,0.074074074,2.148148148,0.080734231,2.007248877,1.458483249,174,0.003076969,2179,2035,1579
16378,OTOA,28,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,4.426566122,1139,0.00307614,1323,1204,1580
14630,CRELD1,12,19,3,23,3,TRUE,0.157894737,1.210526316,0.141692522,1.305692989,2.220083184,422,0.003074907,2020,1728,1581
1067,BMP1,25,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,3.952291181,986,0.003073321,1420,1290,1582
12305,TRIP11,75,64,4,88,7,TRUE,0.0625,1.375,0.067023584,1.392412649,6.999336508,1979,0.003071231,606,891,1583
1908,VPS13A,88,593,42,1010,55,TRUE,0.070826307,1.703204047,0.071257401,1.700921316,10.66588446,3174,0.003070203,517,667,1584
4393,GNAT1,16,12,1,15,3,TRUE,0.083333333,1.25,0.091284904,1.362685535,1.990281894,350,0.003061972,1769,1832,1585
14244,RAB18,5,7,3,7,3,TRUE,0.428571429,1,0.255046539,1.283580714,1.636864091,235,0.003059559,2505,1964,1586
31948,CEACAM16,14,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.213283061,425,0.003052804,1869,1752,1587
12442,TYR,16,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.529466356,529,0.003051226,1772,1638,1588
3180,EDNRB,16,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,2.529466356,532,0.003040224,1810,1636,1589
7566,MYF6,20,14,0,36,0,TRUE,0,2.571428571,0.037531731,2.193350487,1.646404809,242,0.003037647,1591,1962,1590
11449,SUCLG1,19,20,1,32,1,TRUE,0.05,1.6,0.065203503,1.580489668,1.958015791,346,0.003030984,1643,1837,1591
592,XIAP,24,18,1,25,1,TRUE,0.055555556,1.388888889,0.070219157,1.432835027,2.414699225,497,0.003029736,1444,1678,1592
1301,CFAP298,19,5,0,7,0,TRUE,0,1.4,0.063515237,1.48105467,1.78732123,290,0.003029358,1644,1910,1593
